,kernel,C,epsilon,gamma,num_features,selected_features,r2_train,rmse_train,r2_val,rmse_val,r2_adj
120,rbf,100,0.0001,scale,15,"['rdvi_skewness', 'mcariosavi_q3', 'mcariosavi_skewness', 'ref_mean_1', 'ref_q1_2', 'ref_q3_3', 'ref_skewness_1', 'ref_skewness_3', 'tex_dis_cv_1', 'tex_mean_q3_1', 'tex_mean_skewness_4', 'tex_var_kurtosis_4', 'tex_cor_cv_3', 'tex_cor_cv_4', 'tex_cor_q3_4']",0.9940322988540754,0.016399191834417504,0.4534590273651472,0.1664310685015722,0.43093673453678794
130,rbf,100,0.0001,scale,5,"['rdvi_skewness', 'ref_skewness_3', 'tex_mean_skewness_4', 'tex_var_kurtosis_4', 'tex_cor_q3_4']",0.8880972946228455,0.07101322010198739,0.42045998090279,0.17138182140993577,0.41271211968491284
150,rbf,100,0.01,scale,15,"['rdvi_skewness', 'mcariosavi_q3', 'mcariosavi_skewness', 'ref_mean_1', 'ref_q1_2', 'ref_q3_3', 'ref_skewness_1', 'ref_skewness_3', 'tex_dis_cv_1', 'tex_mean_q3_1', 'tex_mean_skewness_4', 'tex_var_kurtosis_4', 'tex_cor_cv_3', 'tex_cor_cv_4', 'tex_cor_q3_4']",0.9938203175981093,0.016687911614272122,0.43515277586308776,0.1691953948009589,0.41187610453876444
145,rbf,100,0.001,scale,5,"['rdvi_skewness', 'ref_skewness_3', 'tex_mean_skewness_4', 'tex_var_kurtosis_4', 'tex_cor_q3_4']",0.8885371409558649,0.07087351991373014,0.41581868616644513,0.1720667157147448,0.4080087755536971
213,poly,1,0.1,scale,12,"['rdvi_skewness', 'mcariosavi_skewness', 'ref_mean_1', 'ref_q3_3', 'ref_skewness_1', 'ref_skewness_3', 'tex_dis_cv_1', 'tex_mean_q3_1', 'tex_mean_skewness_4', 'tex_var_kurtosis_4', 'tex_cor_cv_3', 'tex_cor_cv_4']",0.7993880678895295,0.09508177781161271,0.42573819929313916,0.17059959779543668,0.4069612466814707
164,rbf,100,0.01,scale,1,['tex_cor_q3_4'],0.53961872285615,0.144038218009459,0.39931534143307335,0.1744802636644608,0.3977262285797216
262,poly,10,0.1,scale,7,"['rdvi_skewness', 'ref_q1_2', 'ref_q3_3', 'ref_skewness_1', 'tex_mean_skewness_4', 'tex_var_kurtosis_4', 'tex_cor_cv_4']",0.7848788125614585,0.09846015301017262,0.35723598449070726,0.18048820107379723,0.3451409626934894
286,poly,100,0.001,scale,5,"['mcariosavi_q3', 'ref_skewness_3', 'tex_var_kurtosis_4', 'tex_cor_cv_4', 'tex_cor_q3_4']",0.7062494114247263,0.11505573889724437,0.3119034468433577,0.18674446133427258,0.30270429506318874
214,poly,1,0.1,scale,11,"['rdvi_skewness', 'ref_mean_1', 'ref_q3_3', 'ref_skewness_1', 'ref_skewness_3', 'tex_dis_cv_1', 'tex_mean_q3_1', 'tex_mean_skewness_4', 'tex_var_kurtosis_4', 'tex_cor_cv_3', 'tex_cor_cv_4']",0.7934354865594285,0.09648210503802952,0.31953546539683786,0.18570593610161873,0.2991954928951128
230,poly,10,0.0001,scale,6,"['rdvi_skewness', 'mcariosavi_q3', 'ref_skewness_1', 'tex_mean_skewness_4', 'tex_var_kurtosis_4', 'tex_cor_cv_4']",0.7298069337722246,0.11034585218990525,0.30093318237480293,0.18822720039165372,0.28968813973203833
241,poly,10,0.001,scale,6,"['rdvi_skewness', 'mcariosavi_q3', 'ref_skewness_1', 'tex_mean_skewness_4', 'tex_var_kurtosis_4', 'tex_cor_cv_4']",0.7300616394155324,0.11029382950394442,0.29671208365653823,0.1887946209925739,0.2853991413024879
218,poly,1,0.1,scale,7,"['rdvi_skewness', 'ref_q3_3', 'ref_skewness_1', 'ref_skewness_3', 'tex_var_kurtosis_4', 'tex_cor_cv_3', 'tex_cor_cv_4']",0.7406235767227874,0.10811455415319804,0.2630435354121178,0.1932608810733039,0.24917607505696948
310,poly,100,0.1,scale,4,"['rdvi_skewness', 'ref_q1_2', 'ref_skewness_3', 'tex_cor_cv_4']",0.6678758430578879,0.12234018858502671,0.2170932787373594,0.1991948241005539,0.20874227371055787
198,poly,1,0.001,scale,7,"['rdvi_skewness', 'ref_q1_2', 'ref_skewness_1', 'ref_skewness_3', 'tex_mean_q3_1', 'tex_var_kurtosis_4', 'tex_cor_cv_4']",0.7456366435123594,0.10706467097382101,0.18806009553345848,0.20285465674323888,0.17278165647091603
188,poly,1,0.0001,scale,7,"['rdvi_skewness', 'ref_q1_2', 'ref_skewness_1', 'ref_skewness_3', 'tex_mean_q3_1', 'tex_var_kurtosis_4', 'tex_cor_cv_4']",0.7444659984189727,0.10731075763260012,0.1802930519258258,0.20382260452915557,0.16486845881690315
285,poly,100,0.001,scale,6,"['mcariosavi_q3', 'ref_skewness_3', 'tex_var_kurtosis_4', 'tex_cor_cv_3', 'tex_cor_cv_4', 'tex_cor_q3_4']",0.7489366541907816,0.10636789609648352,0.13381138512834845,0.2095218278954123,0.11987805620279901
206,poly,1,0.01,scale,9,"['rdvi_skewness', 'mcariosavi_q3', 'ref_q1_2', 'ref_skewness_1', 'ref_skewness_3', 'tex_mean_q3_1', 'tex_mean_skewness_4', 'tex_var_kurtosis_4', 'tex_cor_cv_4']",0.7788976422490261,0.09981954823295942,0.1327876539457592,0.2096456061844767,0.1116932995822777
261,poly,10,0.1,scale,8,"['rdvi_skewness', 'mcariosavi_q3', 'ref_q1_2', 'ref_q3_3', 'ref_skewness_1', 'tex_mean_skewness_4', 'tex_var_kurtosis_4', 'tex_cor_cv_4']",0.7999624011300213,0.09494557512943542,0.031174068348931105,0.22158783590227768,0.010282943138126388
204,poly,1,0.01,scale,11,"['rdvi_skewness', 'mcariosavi_q3', 'ref_q1_2', 'ref_q3_3', 'ref_skewness_1', 'ref_skewness_3', 'tex_mean_q3_1', 'tex_mean_skewness_4', 'tex_var_kurtosis_4', 'tex_cor_cv_3', 'tex_cor_cv_4']",0.7812198828001438,0.09929396161046494,-0.0170734443180931,0.22703833660381453,-0.04747509618629686
264,poly,10,0.1,scale,5,"['rdvi_skewness', 'ref_q1_2', 'tex_mean_skewness_4', 'tex_var_kurtosis_4', 'tex_cor_cv_4']",0.7122323651855388,0.11387801457582059,-0.04544565662139255,0.23018327777231562,-0.059422202832908555
215,poly,1,0.1,scale,10,"['rdvi_skewness', 'ref_q3_3', 'ref_skewness_1', 'ref_skewness_3', 'tex_dis_cv_1', 'tex_mean_q3_1', 'tex_mean_skewness_4', 'tex_var_kurtosis_4', 'tex_cor_cv_3', 'tex_cor_cv_4']",0.792175693656573,0.09677586970532731,-0.04710749670616443,0.2303661547586088,-0.0754843936358709
217,poly,1,0.1,scale,8,"['rdvi_skewness', 'ref_q3_3', 'ref_skewness_1', 'ref_skewness_3', 'tex_mean_skewness_4', 'tex_var_kurtosis_4', 'tex_cor_cv_3', 'tex_cor_cv_4']",0.7530390762850173,0.10549528106881162,-0.07667009052567852,0.23359544128122278,-0.09988669625129964
185,poly,1,0.0001,scale,10,"['rdvi_skewness', 'mcariosavi_q3', 'ref_q1_2', 'ref_q3_3', 'ref_skewness_1', 'ref_skewness_3', 'tex_mean_q3_1', 'tex_var_kurtosis_4', 'tex_cor_cv_3', 'tex_cor_cv_4']",0.7570291443973836,0.10463958404788627,-0.10561357999522158,0.2367144233538459,-0.13557600763736843
195,poly,1,0.001,scale,10,"['rdvi_skewness', 'mcariosavi_q3', 'ref_q1_2', 'ref_q3_3', 'ref_skewness_1', 'ref_skewness_3', 'tex_mean_q3_1', 'tex_var_kurtosis_4', 'tex_cor_cv_3', 'tex_cor_cv_4']",0.7571604661895388,0.10461130223002389,-0.14770716287505836,0.2411784972347532,-0.178810338020724
183,poly,1,0.0001,scale,12,"['rdvi_skewness', 'mcariosavi_q3', 'mcariosavi_skewness', 'ref_mean_1', 'ref_q1_2', 'ref_q3_3', 'ref_skewness_1', 'ref_skewness_3', 'tex_mean_q3_1', 'tex_var_kurtosis_4', 'tex_cor_cv_3', 'tex_cor_cv_4']",0.7895581993375581,0.0973833965208742,-0.15574054524373016,0.2420210904566541,-0.193530426832081
193,poly,1,0.001,scale,12,"['rdvi_skewness', 'mcariosavi_q3', 'mcariosavi_skewness', 'ref_mean_1', 'ref_q1_2', 'ref_q3_3', 'ref_skewness_1', 'ref_skewness_3', 'tex_mean_q3_1', 'tex_var_kurtosis_4', 'tex_cor_cv_3', 'tex_cor_cv_4']",0.7896345684812108,0.09736572474315378,-0.15875990251635752,0.24233702273812213,-0.19664850968310477
186,poly,1,0.0001,scale,9,"['rdvi_skewness', 'mcariosavi_q3', 'ref_q1_2', 'ref_skewness_1', 'ref_skewness_3', 'tex_mean_q3_1', 'tex_var_kurtosis_4', 'tex_cor_cv_3', 'tex_cor_cv_4']",0.7633720245466056,0.10326471650771986,-0.19365213988890595,0.24595855289984206,-0.22268692166998738
196,poly,1,0.001,scale,9,"['rdvi_skewness', 'mcariosavi_q3', 'ref_q1_2', 'ref_skewness_1', 'ref_skewness_3', 'tex_mean_q3_1', 'tex_var_kurtosis_4', 'tex_cor_cv_3', 'tex_cor_cv_4']",0.7627115196440732,0.10340873861852772,-0.19469834664721986,0.24606631760447303,-0.2237585767008008
194,poly,1,0.001,scale,11,"['rdvi_skewness', 'mcariosavi_q3', 'mcariosavi_skewness', 'ref_q1_2', 'ref_q3_3', 'ref_skewness_1', 'ref_skewness_3', 'tex_mean_q3_1', 'tex_var_kurtosis_4', 'tex_cor_cv_3', 'tex_cor_cv_4']",0.765939826485475,0.1027028923342646,-0.222185504761508,0.24888091974494955,-0.2587182236538357
184,poly,1,0.0001,scale,11,"['rdvi_skewness', 'mcariosavi_q3', 'mcariosavi_skewness', 'ref_q1_2', 'ref_q3_3', 'ref_skewness_1', 'ref_skewness_3', 'tex_mean_q3_1', 'tex_var_kurtosis_4', 'tex_cor_cv_3', 'tex_cor_cv_4']",0.765390979813995,0.10282323560774417,-0.22662954386889722,0.2493329922550757,-0.2632951008867175
191,poly,1,0.001,scale,14,"['rdvi_skewness', 'mcariosavi_q3', 'mcariosavi_skewness', 'ref_mean_1', 'ref_q1_2', 'ref_q3_3', 'ref_skewness_1', 'ref_skewness_3', 'tex_mean_q3_1', 'tex_mean_skewness_4', 'tex_var_kurtosis_4', 'tex_cor_cv_3', 'tex_cor_cv_4', 'tex_cor_q3_4']",0.8027622828375696,0.09427876758631708,-0.22498212991761202,0.24916550376606927,-0.27196774585965744
181,poly,1,0.0001,scale,14,"['rdvi_skewness', 'mcariosavi_q3', 'mcariosavi_skewness', 'ref_mean_1', 'ref_q1_2', 'ref_q3_3', 'ref_skewness_1', 'ref_skewness_3', 'tex_mean_q3_1', 'tex_mean_skewness_4', 'tex_var_kurtosis_4', 'tex_cor_cv_3', 'tex_cor_cv_4', 'tex_cor_q3_4']",0.8025684110655348,0.09432509113611443,-0.22692398942489134,0.24936291595400886,-0.27398408764940774
216,poly,1,0.1,scale,9,"['rdvi_skewness', 'ref_q3_3', 'ref_skewness_1', 'ref_skewness_3', 'tex_mean_q3_1', 'tex_mean_skewness_4', 'tex_var_kurtosis_4', 'tex_cor_cv_3', 'tex_cor_cv_4']",0.7702890604878883,0.10174422127399793,-0.2799501052939595,0.2546944954507912,-0.31108402677408287
207,poly,1,0.01,scale,8,"['mcariosavi_q3', 'ref_q1_2', 'ref_skewness_1', 'ref_skewness_3', 'tex_mean_q3_1', 'tex_mean_skewness_4', 'tex_var_kurtosis_4', 'tex_cor_cv_4']",0.7637724369395706,0.10317730930440966,-0.288633672262949,0.25555699713471713,-0.3164209212605329
205,poly,1,0.01,scale,10,"['rdvi_skewness', 'mcariosavi_q3', 'ref_q1_2', 'ref_skewness_1', 'ref_skewness_3', 'tex_mean_q3_1', 'tex_mean_skewness_4', 'tex_var_kurtosis_4', 'tex_cor_cv_3', 'tex_cor_cv_4']",0.7770530266662933,0.10023507127818378,-0.2897746317265084,0.2556701075041487,-0.32472787377871737
219,poly,1,0.1,scale,6,"['rdvi_skewness', 'ref_skewness_1', 'ref_skewness_3', 'tex_var_kurtosis_4', 'tex_cor_cv_3', 'tex_cor_cv_4']",0.708080981382732,0.11469648489583986,-0.36345405381488405,0.26287137238102076,-0.3853862906054719
257,poly,10,0.1,scale,12,"['rdvi_skewness', 'mcariosavi_q3', 'ref_mean_1', 'ref_q1_2', 'ref_q3_3', 'ref_skewness_1', 'ref_skewness_3', 'tex_mean_q3_1', 'tex_mean_skewness_4', 'tex_var_kurtosis_4', 'tex_cor_cv_4', 'tex_cor_q3_4']",0.8268808304093859,0.08832659592881584,-0.38121387690764585,0.2645778635506576,-0.42637618350953077
220,poly,1,0.1,scale,5,"['rdvi_skewness', 'ref_skewness_3', 'tex_var_kurtosis_4', 'tex_cor_cv_3', 'tex_cor_cv_4']",0.693445194942911,0.11753656031483245,-0.4164917523140408,0.2679353795186873,-0.4354288078262607
202,poly,1,0.01,scale,13,"['rdvi_skewness', 'mcariosavi_q3', 'ref_mean_1', 'ref_q1_2', 'ref_q3_3', 'ref_skewness_1', 'ref_skewness_3', 'tex_dis_cv_1', 'tex_mean_q3_1', 'tex_mean_skewness_4', 'tex_var_kurtosis_4', 'tex_cor_cv_3', 'tex_cor_cv_4']",0.8145478932544157,0.0914186489657249,-0.39900234291926084,0.26627614425510376,-0.4486936829683057
187,poly,1,0.0001,scale,8,"['rdvi_skewness', 'ref_q1_2', 'ref_skewness_1', 'ref_skewness_3', 'tex_mean_q3_1', 'tex_var_kurtosis_4', 'tex_cor_cv_3', 'tex_cor_cv_4']",0.7498490758232973,0.10617443753463668,-0.4249923464708374,0.2687381385383351,-0.45571994423840256
225,poly,10,0.0001,scale,11,"['rdvi_skewness', 'mcariosavi_q3', 'ref_mean_1', 'ref_q1_2', 'ref_skewness_1', 'tex_dis_cv_1', 'tex_mean_q3_1', 'tex_mean_skewness_4', 'tex_var_kurtosis_4', 'tex_cor_cv_4', 'tex_cor_q3_4']",0.8545504994664865,0.0809608446118546,-0.42488277004220865,0.2687278058752688,-0.46747437458151375
298,poly,100,0.01,scale,5,"['rdvi_skewness', 'mcariosavi_q3', 'ref_skewness_3', 'tex_var_kurtosis_4', 'tex_cor_cv_4']",0.6867669594526049,0.1188099180181272,-0.4483791734821718,0.27093441521240824,-0.4677425314164254
197,poly,1,0.001,scale,8,"['rdvi_skewness', 'ref_q1_2', 'ref_skewness_1', 'ref_skewness_3', 'tex_mean_q3_1', 'tex_var_kurtosis_4', 'tex_cor_cv_3', 'tex_cor_cv_4']",0.7496143928651644,0.1062242304541624,-0.4584907272393748,0.27187850607724134,-0.4899406620585527
180,poly,1,0.0001,scale,15,"['rdvi_skewness', 'mcariosavi_q3', 'mcariosavi_skewness', 'ref_mean_1', 'ref_q1_2', 'ref_q3_3', 'ref_skewness_1', 'ref_skewness_3', 'tex_dis_cv_1', 'tex_mean_q3_1', 'tex_mean_skewness_4', 'tex_var_kurtosis_4', 'tex_cor_cv_3', 'tex_cor_cv_4', 'tex_cor_q3_4']",0.8134638210903318,0.09168545640681657,-0.45592476688233585,0.2716392393595714,-0.5159216666164979
200,poly,1,0.01,scale,15,"['rdvi_skewness', 'mcariosavi_q3', 'mcariosavi_skewness', 'ref_mean_1', 'ref_q1_2', 'ref_q3_3', 'ref_skewness_1', 'ref_skewness_3', 'tex_dis_cv_1', 'tex_mean_q3_1', 'tex_mean_skewness_4', 'tex_var_kurtosis_4', 'tex_cor_cv_3', 'tex_cor_cv_4', 'tex_cor_q3_4']",0.8176221368068017,0.09065775800901174,-0.4611500553292014,0.27212625700882265,-0.5213622828839761
190,poly,1,0.001,scale,15,"['rdvi_skewness', 'mcariosavi_q3', 'mcariosavi_skewness', 'ref_mean_1', 'ref_q1_2', 'ref_q3_3', 'ref_skewness_1', 'ref_skewness_3', 'tex_dis_cv_1', 'tex_mean_q3_1', 'tex_mean_skewness_4', 'tex_var_kurtosis_4', 'tex_cor_cv_3', 'tex_cor_cv_4', 'tex_cor_q3_4']",0.8138733822286635,0.09158474823716588,-0.4782345495693363,0.27371255141939754,-0.5391508084801606
253,poly,10,0.01,scale,5,"['rdvi_skewness', 'ref_skewness_1', 'tex_mean_skewness_4', 'tex_var_kurtosis_4', 'tex_cor_cv_4']",0.6681960447041387,0.12228120013847027,-0.5287865817742943,0.27835336116124504,-0.5492249050600468
201,poly,1,0.01,scale,14,"['rdvi_skewness', 'mcariosavi_q3', 'ref_mean_1', 'ref_q1_2', 'ref_q3_3', 'ref_skewness_1', 'ref_skewness_3', 'tex_dis_cv_1', 'tex_mean_q3_1', 'tex_mean_skewness_4', 'tex_var_kurtosis_4', 'tex_cor_cv_3', 'tex_cor_cv_4', 'tex_cor_q3_4']",0.8162871494420745,0.09098895580349443,-0.5106251283526939,0.27669505080005,-0.5685669140977287
192,poly,1,0.001,scale,13,"['rdvi_skewness', 'mcariosavi_q3', 'mcariosavi_skewness', 'ref_mean_1', 'ref_q1_2', 'ref_q3_3', 'ref_skewness_1', 'ref_skewness_3', 'tex_mean_q3_1', 'tex_var_kurtosis_4', 'tex_cor_cv_3', 'tex_cor_cv_4', 'tex_cor_q3_4']",0.7982343876022948,0.09535478429793058,-0.5427900931807885,0.27962529768487243,-0.5975886484030568
189,poly,1,0.0001,scale,6,"['ref_q1_2', 'ref_skewness_1', 'ref_skewness_3', 'tex_mean_q3_1', 'tex_var_kurtosis_4', 'tex_cor_cv_4']",0.6123103385638695,0.13217856206959044,-0.5768461097008566,0.28269471813834146,-0.6022109264788864
199,poly,1,0.001,scale,6,"['ref_q1_2', 'ref_skewness_1', 'ref_skewness_3', 'tex_mean_q3_1', 'tex_var_kurtosis_4', 'tex_cor_cv_4']",0.6128763413966358,0.13208204058126893,-0.5809742683233592,0.2830645214522478,-0.6064054897977296
182,poly,1,0.0001,scale,13,"['rdvi_skewness', 'mcariosavi_q3', 'mcariosavi_skewness', 'ref_mean_1', 'ref_q1_2', 'ref_q3_3', 'ref_skewness_1', 'ref_skewness_3', 'tex_mean_q3_1', 'tex_var_kurtosis_4', 'tex_cor_cv_3', 'tex_cor_cv_4', 'tex_cor_q3_4']",0.7987784707565359,0.09522613017770581,-0.5664693854913001,0.2817630206599263,-0.6221090084732315
208,poly,1,0.01,scale,7,"['mcariosavi_q3', 'ref_q1_2', 'ref_skewness_1', 'tex_mean_q3_1', 'tex_mean_skewness_4', 'tex_var_kurtosis_4', 'tex_cor_cv_4']",0.7367264023163164,0.10892374561083717,-0.6169647949597497,0.28626834085134734,-0.6473915518541535
256,poly,10,0.1,scale,13,"['rdvi_skewness', 'mcariosavi_q3', 'mcariosavi_skewness', 'ref_mean_1', 'ref_q1_2', 'ref_q3_3', 'ref_skewness_1', 'ref_skewness_3', 'tex_mean_q3_1', 'tex_mean_skewness_4', 'tex_var_kurtosis_4', 'tex_cor_cv_4', 'tex_cor_q3_4']",0.8346109397558548,0.08633209955342887,-0.5962169331500344,0.28442580474616147,-0.6529131630160192
251,poly,10,0.01,scale,7,"['rdvi_skewness', 'ref_q1_2', 'ref_skewness_1', 'tex_mean_q3_1', 'tex_mean_skewness_4', 'tex_var_kurtosis_4', 'tex_cor_cv_4']",0.7631208547870529,0.10331950735586184,-0.7469043717249937,0.2975483899152523,-0.7797762281821845
249,poly,10,0.01,scale,9,"['rdvi_skewness', 'mcariosavi_q3', 'ref_q1_2', 'ref_skewness_1', 'ref_skewness_3', 'tex_mean_q3_1', 'tex_mean_skewness_4', 'tex_var_kurtosis_4', 'tex_cor_cv_4']",0.8139744760427712,0.0915598729421536,-0.8251960298686776,0.3041429797125962,-0.8695926900546724
255,poly,10,0.1,scale,14,"['rdvi_skewness', 'mcariosavi_q3', 'mcariosavi_skewness', 'ref_mean_1', 'ref_q1_2', 'ref_q3_3', 'ref_skewness_1', 'ref_skewness_3', 'tex_dis_cv_1', 'tex_mean_q3_1', 'tex_mean_skewness_4', 'tex_var_kurtosis_4', 'tex_cor_cv_4', 'tex_cor_q3_4']",0.8387095615048134,0.08525566070969953,-0.8828604057600182,0.30891009438461553,-0.955079708994649
237,poly,10,0.001,scale,10,"['rdvi_skewness', 'mcariosavi_q3', 'ref_q1_2', 'ref_skewness_1', 'ref_skewness_3', 'tex_mean_q3_1', 'tex_mean_skewness_4', 'tex_var_kurtosis_4', 'tex_cor_cv_4', 'tex_cor_q3_4']",0.8132922523106216,0.09172761108850429,-0.9280953820707207,0.3125987923977193,-0.9803472894439109
252,poly,10,0.01,scale,6,"['rdvi_skewness', 'ref_q1_2', 'ref_skewness_1', 'tex_mean_skewness_4', 'tex_var_kurtosis_4', 'tex_cor_cv_4']",0.7465085946939038,0.10688100594073778,-0.9838822947548236,0.3170888635735123,-1.0157946104881455
260,poly,10,0.1,scale,9,"['rdvi_skewness', 'mcariosavi_q3', 'ref_q1_2', 'ref_q3_3', 'ref_skewness_1', 'tex_mean_q3_1', 'tex_mean_skewness_4', 'tex_var_kurtosis_4', 'tex_cor_cv_4']",0.8109794930166883,0.09229398009515377,-0.9705280691639264,0.3160198419237534,-1.0184598330084542
254,poly,10,0.1,scale,15,"['rdvi_skewness', 'mcariosavi_q3', 'mcariosavi_skewness', 'ref_mean_1', 'ref_q1_2', 'ref_q3_3', 'ref_skewness_1', 'ref_skewness_3', 'tex_dis_cv_1', 'tex_mean_q3_1', 'tex_mean_skewness_4', 'tex_var_kurtosis_4', 'tex_cor_cv_3', 'tex_cor_cv_4', 'tex_cor_q3_4']",0.8446990548865063,0.08365770811242453,-0.9664892723811191,0.31569581847823713,-1.0475259182210004
229,poly,10,0.0001,scale,7,"['rdvi_skewness', 'mcariosavi_q3', 'ref_q1_2', 'ref_skewness_1', 'tex_mean_skewness_4', 'tex_var_kurtosis_4', 'tex_cor_cv_4']",0.7804211857506576,0.09947504192732742,-1.0387116280908288,0.32144075444230086,-1.0770744813075916
240,poly,10,0.001,scale,7,"['rdvi_skewness', 'mcariosavi_q3', 'ref_q1_2', 'ref_skewness_1', 'tex_mean_skewness_4', 'tex_var_kurtosis_4', 'tex_cor_cv_4']",0.7813605316362522,0.09926203954740614,-1.0931040358334072,0.32570051574803927,-1.1324904020990894
258,poly,10,0.1,scale,11,"['rdvi_skewness', 'mcariosavi_q3', 'ref_mean_1', 'ref_q1_2', 'ref_q3_3', 'ref_skewness_1', 'tex_mean_q3_1', 'tex_mean_skewness_4', 'tex_var_kurtosis_4', 'tex_cor_cv_4', 'tex_cor_q3_4']",0.8252090569530048,0.0887520464577771,-1.0868495413159112,0.32521353179650203,-1.1492281960835062
236,poly,10,0.001,scale,11,"['rdvi_skewness', 'mcariosavi_q3', 'ref_mean_1', 'ref_q1_2', 'ref_skewness_1', 'ref_skewness_3', 'tex_mean_q3_1', 'tex_mean_skewness_4', 'tex_var_kurtosis_4', 'tex_cor_cv_4', 'tex_cor_q3_4']",0.8414497369949432,0.08452835095441655,-1.0981967277581024,0.32609650291597264,-1.1609145647291323
248,poly,10,0.01,scale,10,"['rdvi_skewness', 'mcariosavi_q3', 'ref_mean_1', 'ref_q1_2', 'ref_skewness_1', 'ref_skewness_3', 'tex_mean_q3_1', 'tex_mean_skewness_4', 'tex_var_kurtosis_4', 'tex_cor_cv_4']",0.8422535423699016,0.08431381117624634,-1.1886047350953746,0.33304790488781366,-1.2479165165342736
203,poly,1,0.01,scale,12,"['rdvi_skewness', 'mcariosavi_q3', 'ref_q1_2', 'ref_q3_3', 'ref_skewness_1', 'ref_skewness_3', 'tex_dis_cv_1', 'tex_mean_q3_1', 'tex_mean_skewness_4', 'tex_var_kurtosis_4', 'tex_cor_cv_3', 'tex_cor_cv_4']",0.8002953159831196,0.09486653510232715,-1.1947699455448673,0.33351666619510645,-1.2665335404945632
209,poly,1,0.01,scale,6,"['ref_q1_2', 'ref_skewness_1', 'tex_mean_q3_1', 'tex_mean_skewness_4', 'tex_var_kurtosis_4', 'tex_cor_cv_4']",0.6520311432840592,0.12522444087023316,-1.24112726038169,0.33702048392149275,-1.2771775648382317
226,poly,10,0.0001,scale,10,"['rdvi_skewness', 'mcariosavi_q3', 'ref_q1_2', 'ref_skewness_1', 'tex_dis_cv_1', 'tex_mean_q3_1', 'tex_mean_skewness_4', 'tex_var_kurtosis_4', 'tex_cor_cv_4', 'tex_cor_q3_4']",0.8305276504592667,0.08739132788244801,-1.4926549285577253,0.3554300308205668,-1.5602065526378808
259,poly,10,0.1,scale,10,"['rdvi_skewness', 'mcariosavi_q3', 'ref_mean_1', 'ref_q1_2', 'ref_q3_3', 'ref_skewness_1', 'tex_mean_q3_1', 'tex_mean_skewness_4', 'tex_var_kurtosis_4', 'tex_cor_cv_4']",0.8208963562655274,0.08984028558308313,-1.5548172053553961,0.3598346282706038,-1.6240534439829135
250,poly,10,0.01,scale,8,"['rdvi_skewness', 'mcariosavi_q3', 'ref_q1_2', 'ref_skewness_1', 'tex_mean_q3_1', 'tex_mean_skewness_4', 'tex_var_kurtosis_4', 'tex_cor_cv_4']",0.8021181265699778,0.09443259403534618,-1.66525273507995,0.3675295286218099,-1.7227244921706228
263,poly,10,0.1,scale,6,"['rdvi_skewness', 'ref_q1_2', 'ref_skewness_1', 'tex_mean_skewness_4', 'tex_var_kurtosis_4', 'tex_cor_cv_4']",0.7397491232752934,0.10829664779570092,-1.7009144506517218,0.36998017456289,-1.7443607957024199
244,poly,10,0.01,scale,14,"['rdvi_skewness', 'mcariosavi_q3', 'mcariosavi_skewness', 'ref_mean_1', 'ref_q1_2', 'ref_q3_3', 'ref_skewness_1', 'ref_skewness_3', 'tex_dis_cv_1', 'tex_mean_q3_1', 'tex_mean_skewness_4', 'tex_var_kurtosis_4', 'tex_cor_cv_4', 'tex_cor_q3_4']",0.8885900464806904,0.07085669796138051,-1.737319108024606,0.37246524380380375,-1.8423121697022622
297,poly,100,0.01,scale,6,"['rdvi_skewness', 'mcariosavi_q3', 'ref_skewness_3', 'tex_dis_cv_1', 'tex_var_kurtosis_4', 'tex_cor_cv_4']",0.7408320758283964,0.10807109160671576,-1.8384623135412932,0.37928407201841674,-1.8841212247510728
222,poly,10,0.0001,scale,14,"['rdvi_skewness', 'mcariosavi_q3', 'mcariosavi_skewness', 'ref_mean_1', 'ref_q1_2', 'ref_q3_3', 'ref_skewness_1', 'ref_skewness_3', 'tex_dis_cv_1', 'tex_mean_q3_1', 'tex_mean_skewness_4', 'tex_var_kurtosis_4', 'tex_cor_cv_4', 'tex_cor_q3_4']",0.8818063861372052,0.07298202661534851,-1.7989152553861159,0.3766326043637448,-1.9062709090173642
233,poly,10,0.001,scale,14,"['rdvi_skewness', 'mcariosavi_q3', 'mcariosavi_skewness', 'ref_mean_1', 'ref_q1_2', 'ref_q3_3', 'ref_skewness_1', 'ref_skewness_3', 'tex_dis_cv_1', 'tex_mean_q3_1', 'tex_mean_skewness_4', 'tex_var_kurtosis_4', 'tex_cor_cv_4', 'tex_cor_q3_4']",0.8827090040716183,0.07270281890522967,-1.846703207346264,0.37983425976764024,-1.9558918235184493
245,poly,10,0.01,scale,13,"['rdvi_skewness', 'mcariosavi_q3', 'mcariosavi_skewness', 'ref_mean_1', 'ref_q1_2', 'ref_q3_3', 'ref_skewness_1', 'ref_skewness_3', 'tex_mean_q3_1', 'tex_mean_skewness_4', 'tex_var_kurtosis_4', 'tex_cor_cv_4', 'tex_cor_q3_4']",0.8722463459177536,0.0758762010420841,-2.1200220728316177,0.39765081049109,-2.2308425289704457
