,n_components,num_features,selected_features,r2_train,rmse_train,r2_val,rmse_val,r2_adj
36,3,4,"['rdvi_skewness', 'ref_skewness_3', 'tex_var_kurtosis_4', 'tex_cor_cv_3']",0.755186429110051,0.10503563308667391,0.8106302762347061,0.09796666220227854,0.808610332514543
52,4,3,"['rdvi_skewness', 'ref_skewness_3', 'tex_cor_cv_3']",0.7479402684581049,0.10657875624562582,0.8095353948701705,0.09824946157988716,0.8080157304675388
82,6,3,"['rdvi_skewness', 'ref_skewness_3', 'tex_cor_cv_3']",0.7479402684581049,0.10657875624562582,0.8095353948701705,0.09824946157988716,0.8080157304675388
67,5,3,"['rdvi_skewness', 'ref_skewness_3', 'tex_cor_cv_3']",0.7479402684581049,0.10657875624562582,0.8095353948701705,0.09824946157988716,0.8080157304675388
50,4,5,"['rdvi_skewness', 'ref_q3_3', 'ref_skewness_3', 'tex_var_kurtosis_4', 'tex_cor_cv_3']",0.7584367787686035,0.10433603276459899,0.8105280269923085,0.09799310693958005,0.807994979224826
22,2,3,"['rdvi_skewness', 'ref_skewness_3', 'tex_var_kurtosis_4']",0.7473614398039584,0.10670105952199281,0.8094923392023923,0.09826056589277508,0.8079723312704965
37,3,3,"['rdvi_skewness', 'ref_skewness_3', 'tex_var_kurtosis_4']",0.7474005055016025,0.10669280956902112,0.809223910529109,0.09832976696511414,0.8077017608790753
188,13,2,"['rdvi_skewness', 'ref_skewness_3']",0.7358009251975299,0.109115025709021,0.8082239602967584,0.09858712722456914,0.8072065807757862
83,6,2,"['rdvi_skewness', 'ref_skewness_3']",0.7358009251975299,0.109115025709021,0.8082239602967584,0.09858712722456914,0.8072065807757862
98,7,2,"['rdvi_skewness', 'ref_skewness_3']",0.7358009251975299,0.109115025709021,0.8082239602967584,0.09858712722456914,0.8072065807757862
68,5,2,"['rdvi_skewness', 'ref_skewness_3']",0.7358009251975299,0.109115025709021,0.8082239602967584,0.09858712722456914,0.8072065807757862
203,14,2,"['rdvi_skewness', 'ref_skewness_3']",0.7358009251975299,0.109115025709021,0.8082239602967584,0.09858712722456914,0.8072065807757862
113,8,2,"['rdvi_skewness', 'ref_skewness_3']",0.7358009251975299,0.109115025709021,0.8082239602967584,0.09858712722456914,0.8072065807757862
128,9,2,"['rdvi_skewness', 'ref_skewness_3']",0.7358009251975299,0.109115025709021,0.8082239602967584,0.09858712722456914,0.8072065807757862
143,10,2,"['rdvi_skewness', 'ref_skewness_3']",0.7358009251975299,0.109115025709021,0.8082239602967584,0.09858712722456914,0.8072065807757862
173,12,2,"['rdvi_skewness', 'ref_skewness_3']",0.7358009251975299,0.109115025709021,0.8082239602967584,0.09858712722456914,0.8072065807757862
53,4,2,"['rdvi_skewness', 'ref_skewness_3']",0.7358009251975299,0.109115025709021,0.8082239602967584,0.09858712722456914,0.8072065807757862
158,11,2,"['rdvi_skewness', 'ref_skewness_3']",0.7358009251975299,0.109115025709021,0.8082239602967584,0.09858712722456914,0.8072065807757862
218,15,2,"['rdvi_skewness', 'ref_skewness_3']",0.7358009251975299,0.109115025709021,0.8082239602967584,0.09858712722456914,0.8072065807757862
23,2,2,"['rdvi_skewness', 'ref_skewness_3']",0.7358009251975299,0.109115025709021,0.8082239602967584,0.09858712722456914,0.8072065807757862
185,13,5,"['rdvi_skewness', 'mcariosavi_q3', 'ref_q1_2', 'ref_q3_3', 'ref_skewness_3']",0.7493667246537445,0.10627675316697209,0.8095011370987077,0.09825829696498492,0.8069543608567119
170,12,5,"['rdvi_skewness', 'mcariosavi_q3', 'ref_q1_2', 'ref_q3_3', 'ref_skewness_3']",0.7493667246537445,0.10627675316697209,0.8095011370987077,0.09825829696498492,0.8069543608567119
110,8,5,"['rdvi_skewness', 'mcariosavi_q3', 'ref_q1_2', 'ref_q3_3', 'ref_skewness_3']",0.7493667246537445,0.10627675316697209,0.8095011370987077,0.09825829696498492,0.8069543608567119
95,7,5,"['rdvi_skewness', 'mcariosavi_q3', 'ref_q1_2', 'ref_q3_3', 'ref_skewness_3']",0.7493667246537445,0.10627675316697209,0.8095011370987077,0.09825829696498492,0.8069543608567119
155,11,5,"['rdvi_skewness', 'mcariosavi_q3', 'ref_q1_2', 'ref_q3_3', 'ref_skewness_3']",0.7493667246537445,0.10627675316697209,0.8095011370987077,0.09825829696498492,0.8069543608567119
200,14,5,"['rdvi_skewness', 'mcariosavi_q3', 'ref_q1_2', 'ref_q3_3', 'ref_skewness_3']",0.7493667246537445,0.10627675316697209,0.8095011370987077,0.09825829696498492,0.8069543608567119
215,15,5,"['rdvi_skewness', 'mcariosavi_q3', 'ref_q1_2', 'ref_q3_3', 'ref_skewness_3']",0.7493667246537445,0.10627675316697209,0.8095011370987077,0.09825829696498492,0.8069543608567119
125,9,5,"['rdvi_skewness', 'mcariosavi_q3', 'ref_q1_2', 'ref_q3_3', 'ref_skewness_3']",0.7493667246537445,0.10627675316697209,0.8095011370987077,0.09825829696498492,0.8069543608567119
140,10,5,"['rdvi_skewness', 'mcariosavi_q3', 'ref_q1_2', 'ref_q3_3', 'ref_skewness_3']",0.7493667246537445,0.10627675316697209,0.8095011370987077,0.09825829696498492,0.8069543608567119
217,15,3,"['rdvi_skewness', 'ref_q1_2', 'ref_skewness_3']",0.7371442841468121,0.10883726650545007,0.8072715864561122,0.09883161950133815,0.8057338597523045
112,8,3,"['rdvi_skewness', 'ref_q1_2', 'ref_skewness_3']",0.7371442841468121,0.10883726650545007,0.8072715864561122,0.09883161950133815,0.8057338597523045
202,14,3,"['rdvi_skewness', 'ref_q1_2', 'ref_skewness_3']",0.7371442841468121,0.10883726650545007,0.8072715864561122,0.09883161950133815,0.8057338597523045
157,11,3,"['rdvi_skewness', 'ref_q1_2', 'ref_skewness_3']",0.7371442841468121,0.10883726650545007,0.8072715864561122,0.09883161950133815,0.8057338597523045
187,13,3,"['rdvi_skewness', 'ref_q1_2', 'ref_skewness_3']",0.7371442841468121,0.10883726650545007,0.8072715864561122,0.09883161950133815,0.8057338597523045
97,7,3,"['rdvi_skewness', 'ref_q1_2', 'ref_skewness_3']",0.7371442841468121,0.10883726650545007,0.8072715864561122,0.09883161950133815,0.8057338597523045
127,9,3,"['rdvi_skewness', 'ref_q1_2', 'ref_skewness_3']",0.7371442841468121,0.10883726650545007,0.8072715864561122,0.09883161950133815,0.8057338597523045
172,12,3,"['rdvi_skewness', 'ref_q1_2', 'ref_skewness_3']",0.7371442841468121,0.10883726650545007,0.8072715864561122,0.09883161950133815,0.8057338597523045
142,10,3,"['rdvi_skewness', 'ref_q1_2', 'ref_skewness_3']",0.7371442841468121,0.10883726650545007,0.8072715864561122,0.09883161950133815,0.8057338597523045
51,4,4,"['rdvi_skewness', 'ref_skewness_3', 'tex_var_kurtosis_4', 'tex_cor_cv_3']",0.7559252299857526,0.10487702453454,0.8067782844042818,0.09895802194097596,0.8047172527712607
66,5,4,"['rdvi_skewness', 'ref_skewness_3', 'tex_var_kurtosis_4', 'tex_cor_cv_3']",0.7559252299857526,0.10487702453454,0.8067782844042818,0.09895802194097596,0.8047172527712607
81,6,4,"['rdvi_skewness', 'ref_skewness_3', 'tex_var_kurtosis_4', 'tex_cor_cv_3']",0.7559252299857526,0.10487702453454,0.8067782844042818,0.09895802194097596,0.8047172527712607
64,5,6,"['rdvi_skewness', 'ref_q3_3', 'ref_skewness_3', 'tex_mean_q3_1', 'tex_var_kurtosis_4', 'tex_cor_cv_3']",0.7638294478338604,0.10316485820525932,0.8057487779469412,0.09922130129967145,0.8026240934098947
79,6,6,"['rdvi_skewness', 'ref_q3_3', 'ref_skewness_3', 'tex_mean_q3_1', 'tex_var_kurtosis_4', 'tex_cor_cv_3']",0.7638418343670683,0.10316215280510292,0.8057133936000985,0.09923033784789333,0.802588139877848
65,5,5,"['rdvi_skewness', 'ref_skewness_3', 'tex_mean_q3_1', 'tex_var_kurtosis_4', 'tex_cor_cv_3']",0.7609673403115154,0.10378809365200146,0.8049711213438755,0.09941971196777667,0.8023637833939273
80,6,5,"['rdvi_skewness', 'ref_skewness_3', 'tex_mean_q3_1', 'tex_var_kurtosis_4', 'tex_cor_cv_3']",0.7609673403115154,0.10378809365200146,0.8049711213438755,0.09941971196777667,0.8023637833939273
38,3,2,"['rdvi_skewness', 'tex_var_kurtosis_4']",0.7373965964127898,0.10878501812598895,0.8033452816370427,0.09983325338319024,0.8023020205316689
96,7,4,"['rdvi_skewness', 'ref_q1_2', 'ref_q3_3', 'ref_skewness_3']",0.7438518277302459,0.10743963983112115,0.8043884143729506,0.09956812422198379,0.8023018907929287
216,15,4,"['rdvi_skewness', 'ref_q1_2', 'ref_q3_3', 'ref_skewness_3']",0.7438518277302459,0.10743963983112115,0.8043884143729506,0.09956812422198379,0.8023018907929287
111,8,4,"['rdvi_skewness', 'ref_q1_2', 'ref_q3_3', 'ref_skewness_3']",0.7438518277302459,0.10743963983112115,0.8043884143729506,0.09956812422198379,0.8023018907929287
201,14,4,"['rdvi_skewness', 'ref_q1_2', 'ref_q3_3', 'ref_skewness_3']",0.7438518277302459,0.10743963983112115,0.8043884143729506,0.09956812422198379,0.8023018907929287
141,10,4,"['rdvi_skewness', 'ref_q1_2', 'ref_q3_3', 'ref_skewness_3']",0.7438518277302459,0.10743963983112115,0.8043884143729506,0.09956812422198379,0.8023018907929287
126,9,4,"['rdvi_skewness', 'ref_q1_2', 'ref_q3_3', 'ref_skewness_3']",0.7438518277302459,0.10743963983112115,0.8043884143729506,0.09956812422198379,0.8023018907929287
171,12,4,"['rdvi_skewness', 'ref_q1_2', 'ref_q3_3', 'ref_skewness_3']",0.7438518277302459,0.10743963983112115,0.8043884143729506,0.09956812422198379,0.8023018907929287
186,13,4,"['rdvi_skewness', 'ref_q1_2', 'ref_q3_3', 'ref_skewness_3']",0.7438518277302459,0.10743963983112115,0.8043884143729506,0.09956812422198379,0.8023018907929287
156,11,4,"['rdvi_skewness', 'ref_q1_2', 'ref_q3_3', 'ref_skewness_3']",0.7438518277302459,0.10743963983112115,0.8043884143729506,0.09956812422198379,0.8023018907929287
213,15,7,"['rdvi_skewness', 'mcariosavi_q3', 'ref_q1_2', 'ref_q3_3', 'ref_skewness_3', 'tex_var_kurtosis_4', 'tex_cor_cv_3']",0.7630930622262397,0.10332556831463995,0.8053046951705856,0.099334652752866,0.8016410738431503
93,7,7,"['rdvi_skewness', 'mcariosavi_q3', 'ref_q1_2', 'ref_q3_3', 'ref_skewness_3', 'tex_var_kurtosis_4', 'tex_cor_cv_3']",0.7630930622262397,0.10332556831463995,0.8053046951705856,0.099334652752866,0.8016410738431503
198,14,7,"['rdvi_skewness', 'mcariosavi_q3', 'ref_q1_2', 'ref_q3_3', 'ref_skewness_3', 'tex_var_kurtosis_4', 'tex_cor_cv_3']",0.7630930622262397,0.10332556831463995,0.8053046951705856,0.099334652752866,0.8016410738431503
168,12,7,"['rdvi_skewness', 'mcariosavi_q3', 'ref_q1_2', 'ref_q3_3', 'ref_skewness_3', 'tex_var_kurtosis_4', 'tex_cor_cv_3']",0.7630930622262397,0.10332556831463995,0.8053046951705856,0.099334652752866,0.8016410738431503
138,10,7,"['rdvi_skewness', 'mcariosavi_q3', 'ref_q1_2', 'ref_q3_3', 'ref_skewness_3', 'tex_var_kurtosis_4', 'tex_cor_cv_3']",0.7630930622262397,0.10332556831463995,0.8053046951705856,0.099334652752866,0.8016410738431503
153,11,7,"['rdvi_skewness', 'mcariosavi_q3', 'ref_q1_2', 'ref_q3_3', 'ref_skewness_3', 'tex_var_kurtosis_4', 'tex_cor_cv_3']",0.7630930622262397,0.10332556831463995,0.8053046951705856,0.099334652752866,0.8016410738431503
123,9,7,"['rdvi_skewness', 'mcariosavi_q3', 'ref_q1_2', 'ref_q3_3', 'ref_skewness_3', 'tex_var_kurtosis_4', 'tex_cor_cv_3']",0.7630930622262397,0.10332556831463995,0.8053046951705856,0.099334652752866,0.8016410738431503
183,13,7,"['rdvi_skewness', 'mcariosavi_q3', 'ref_q1_2', 'ref_q3_3', 'ref_skewness_3', 'tex_var_kurtosis_4', 'tex_cor_cv_3']",0.7630930622262397,0.10332556831463995,0.8053046951705856,0.099334652752866,0.8016410738431503
91,7,9,"['rdvi_skewness', 'mcariosavi_q3', 'ref_q1_2', 'ref_q3_3', 'ref_skewness_1', 'ref_skewness_3', 'tex_mean_q3_1', 'tex_var_kurtosis_4', 'tex_cor_cv_3']",0.7686261063875836,0.10211183732486413,0.8060450333851676,0.09914561048554708,0.801327209872915
139,10,6,"['rdvi_skewness', 'mcariosavi_q3', 'ref_q1_2', 'ref_q3_3', 'ref_skewness_3', 'tex_var_kurtosis_4']",0.7617575338209822,0.10361640044142423,0.8043587736555647,0.0995756676372405,0.8012117298001583
109,8,6,"['rdvi_skewness', 'mcariosavi_q3', 'ref_q1_2', 'ref_q3_3', 'ref_skewness_3', 'tex_var_kurtosis_4']",0.7617575338209822,0.10361640044142423,0.8043587736555647,0.0995756676372405,0.8012117298001583
154,11,6,"['rdvi_skewness', 'mcariosavi_q3', 'ref_q1_2', 'ref_q3_3', 'ref_skewness_3', 'tex_var_kurtosis_4']",0.7617575338209822,0.10361640044142423,0.8043587736555647,0.0995756676372405,0.8012117298001583
169,12,6,"['rdvi_skewness', 'mcariosavi_q3', 'ref_q1_2', 'ref_q3_3', 'ref_skewness_3', 'tex_var_kurtosis_4']",0.7617575338209822,0.10361640044142423,0.8043587736555647,0.0995756676372405,0.8012117298001583
184,13,6,"['rdvi_skewness', 'mcariosavi_q3', 'ref_q1_2', 'ref_q3_3', 'ref_skewness_3', 'tex_var_kurtosis_4']",0.7617575338209822,0.10361640044142423,0.8043587736555647,0.0995756676372405,0.8012117298001583
214,15,6,"['rdvi_skewness', 'mcariosavi_q3', 'ref_q1_2', 'ref_q3_3', 'ref_skewness_3', 'tex_var_kurtosis_4']",0.7617575338209822,0.10361640044142423,0.8043587736555647,0.0995756676372405,0.8012117298001583
199,14,6,"['rdvi_skewness', 'mcariosavi_q3', 'ref_q1_2', 'ref_q3_3', 'ref_skewness_3', 'tex_var_kurtosis_4']",0.7617575338209822,0.10361640044142423,0.8043587736555647,0.0995756676372405,0.8012117298001583
94,7,6,"['rdvi_skewness', 'mcariosavi_q3', 'ref_q1_2', 'ref_q3_3', 'ref_skewness_3', 'tex_var_kurtosis_4']",0.7617575338209822,0.10361640044142423,0.8043587736555647,0.0995756676372405,0.8012117298001583
124,9,6,"['rdvi_skewness', 'mcariosavi_q3', 'ref_q1_2', 'ref_q3_3', 'ref_skewness_3', 'tex_var_kurtosis_4']",0.7617575338209822,0.10361640044142423,0.8043587736555647,0.0995756676372405,0.8012117298001583
137,10,8,"['rdvi_skewness', 'mcariosavi_q3', 'ref_q1_2', 'ref_q3_3', 'ref_skewness_3', 'tex_mean_q3_1', 'tex_var_kurtosis_4', 'tex_cor_cv_3']",0.7668635423216172,0.10250003408856426,0.8048994661852087,0.09943797408633401,0.8006924465881242
167,12,8,"['rdvi_skewness', 'mcariosavi_q3', 'ref_q1_2', 'ref_q3_3', 'ref_skewness_3', 'tex_mean_q3_1', 'tex_var_kurtosis_4', 'tex_cor_cv_3']",0.7668635423216172,0.10250003408856426,0.8048994661852087,0.09943797408633401,0.8006924465881242
197,14,8,"['rdvi_skewness', 'mcariosavi_q3', 'ref_q1_2', 'ref_q3_3', 'ref_skewness_3', 'tex_mean_q3_1', 'tex_var_kurtosis_4', 'tex_cor_cv_3']",0.7668635423216172,0.10250003408856426,0.8048994661852087,0.09943797408633401,0.8006924465881242
212,15,8,"['rdvi_skewness', 'mcariosavi_q3', 'ref_q1_2', 'ref_q3_3', 'ref_skewness_3', 'tex_mean_q3_1', 'tex_var_kurtosis_4', 'tex_cor_cv_3']",0.7668635423216172,0.10250003408856426,0.8048994661852087,0.09943797408633401,0.8006924465881242
122,9,8,"['rdvi_skewness', 'mcariosavi_q3', 'ref_q1_2', 'ref_q3_3', 'ref_skewness_3', 'tex_mean_q3_1', 'tex_var_kurtosis_4', 'tex_cor_cv_3']",0.7668635423216172,0.10250003408856426,0.8048994661852087,0.09943797408633401,0.8006924465881242
182,13,8,"['rdvi_skewness', 'mcariosavi_q3', 'ref_q1_2', 'ref_q3_3', 'ref_skewness_3', 'tex_mean_q3_1', 'tex_var_kurtosis_4', 'tex_cor_cv_3']",0.7668635423216172,0.10250003408856426,0.8048994661852087,0.09943797408633401,0.8006924465881242
152,11,8,"['rdvi_skewness', 'mcariosavi_q3', 'ref_q1_2', 'ref_q3_3', 'ref_skewness_3', 'tex_mean_q3_1', 'tex_var_kurtosis_4', 'tex_cor_cv_3']",0.7668635423216172,0.10250003408856426,0.8048994661852087,0.09943797408633401,0.8006924465881242
108,8,7,"['rdvi_skewness', 'mcariosavi_q3', 'ref_q1_2', 'ref_q3_3', 'ref_skewness_3', 'tex_mean_q3_1', 'tex_var_kurtosis_4']",0.7644497133238144,0.10302929585275887,0.8039238417097669,0.09968629001586805,0.8002342365806496
92,7,8,"['rdvi_skewness', 'mcariosavi_q3', 'ref_q1_2', 'ref_q3_3', 'ref_skewness_3', 'tex_mean_q3_1', 'tex_var_kurtosis_4', 'tex_cor_cv_3']",0.7668392420953308,0.10250537582950528,0.8039382860498583,0.09968261815385462,0.7997105401964859
78,6,7,"['rdvi_skewness', 'ref_q1_2', 'ref_q3_3', 'ref_skewness_3', 'tex_mean_q3_1', 'tex_var_kurtosis_4', 'tex_cor_cv_3']",0.7650705069717192,0.10289343923674736,0.8027986414209343,0.09997191011180975,0.7990878631681024
