,n_components,num_features,selected_features,r2_train,rmse_train,r2_val,rmse_val,r2_adj
194,14,2,"['gvi_kurtosis', 'ref_skewness_4']",0.7421972348886399,0.10778608522192988,0.7941441297852689,0.10214207275446263,0.7930520562032279
44,4,2,"['gvi_kurtosis', 'ref_skewness_4']",0.7421972348886399,0.10778608522192988,0.7941441297852689,0.10214207275446263,0.7930520562032279
29,3,2,"['gvi_kurtosis', 'ref_skewness_4']",0.7421972348886399,0.10778608522192988,0.7941441297852689,0.10214207275446263,0.7930520562032279
104,8,2,"['gvi_kurtosis', 'ref_skewness_4']",0.7421972348886399,0.10778608522192988,0.7941441297852689,0.10214207275446263,0.7930520562032279
74,6,2,"['gvi_kurtosis', 'ref_skewness_4']",0.7421972348886399,0.10778608522192988,0.7941441297852689,0.10214207275446263,0.7930520562032279
22,3,9,"['clsi_cv', 'gvi_kurtosis', 'ref_skewness_3', 'ref_skewness_4', 'tex_cont_q1_4', 'tex_homo_cv_3', 'tex_homo_skewness_4', 'tex_mean_q3_1', 'tex_var_cv_1']",0.7755057404581978,0.10058229326467591,0.7965108448419742,0.1015532140883316,0.7915611086354276
27,3,4,"['gvi_kurtosis', 'ref_skewness_4', 'tex_cont_q1_4', 'tex_homo_cv_3']",0.763504170296645,0.1032358782034468,0.7907106842043974,0.10299035801211606,0.788478264835911
16,3,15,"['clsi_cv', 'gvi_kurtosis', 'ref_skewness_3', 'ref_skewness_4', 'ref_kurtosis_3', 'tex_cont_mean_4', 'tex_cont_q1_4', 'tex_homo_cv_3', 'tex_homo_skewness_4', 'tex_mean_mean_4', 'tex_mean_cv_4', 'tex_mean_q3_1', 'tex_mean_skewness_1', 'tex_var_cv_1', 'tex_var_kurtosis_4']",0.7686790535865186,0.10210015310885127,0.7949290247217297,0.10194716123407142,0.7864782977185042
17,3,14,"['clsi_cv', 'gvi_kurtosis', 'ref_skewness_3', 'ref_skewness_4', 'ref_kurtosis_3', 'tex_cont_mean_4', 'tex_cont_q1_4', 'tex_homo_cv_3', 'tex_homo_skewness_4', 'tex_mean_cv_4', 'tex_mean_q3_1', 'tex_mean_skewness_1', 'tex_var_cv_1', 'tex_var_kurtosis_4']",0.7694054515209117,0.1019397187494024,0.7930781180217117,0.10240619942647189,0.7851413883019965
21,3,10,"['clsi_cv', 'gvi_kurtosis', 'ref_skewness_3', 'ref_skewness_4', 'tex_cont_q1_4', 'tex_homo_cv_3', 'tex_homo_skewness_4', 'tex_mean_q3_1', 'tex_var_cv_1', 'tex_var_kurtosis_4']",0.7726244546274191,0.1012257002997423,0.7903440469897418,0.10308052882446683,0.7846623138458324
